Differentiate Basic and Extended ECC for NSS version string;trivial
JS regexp trivial cleanups;trivial
Warning: String literal converted to char* in formal argument aAttr in call to nsFrameUtil::Tag::GetAttr(char*).;trivial
nsGlobalWindow::*Timeout nsTimeout *next, *prev (shadow) hides PRCListStr::next and hides PRCListStr::prev;trivial
RegExp: Branch-callback checking could be made slightly more optimal;trivial
Unconditional reference to conditional function;trivial
hopefully useless null check of out it in JAR_find_next;trivial
TestVersionComparator.cpp: Warning: String literal converted to char* in assignment.;trivial
stop including nsTableCellFrame.h;trivial
jsfile.c: JSFILE_CHECK_{OPEN|CLOSED} warning messages are switched;trivial
nsJSChannel::AsyncOpen needs help [was: WARNING in nsInputStreamChannel.cpp];trivial
On Windows, ReadSystemFiles reads 21 files as opposed to 10 files in C:\WINDOWS\system32.;trivial
compiler warning in unix_rand;trivial
dsa.c should use the macros defined in secmpi.h;trivial
suspicious cast in prnetdb on Solaris AMD64;trivial
Code cleaning for nsTextFrame.cpp;trivial
README.txt should be updated;trivial
Korean and Simplified Chinese font uninstallable;trivial
Clean up the USE_PTHREADS related code in coreconf/SunOS5.mk.;trivial
Signed-unsigned comparison in nsVoidArray.cpp;trivial
Simplify the NSS version string definition.;trivial
Tooltips in OS X need to not be banana-yellow;trivial
nsImageDocument image scaling should never scale a dimension to 0px;trivial
SetDelayCaretOverExistingSelection is unused;trivial
Remove obsolete and unusable null check from XPCCallContext;trivial
JavaScript strict warning in richlistbox.xml;trivial
Take advantage of old yes/no constant in nsIPromptService;trivial
Incorrect spelling in Delete E-Mail Certificates;trivial
[FIX]Right part of focus outline of empty listbox is not visible;trivial
put maps in alphabetical order;trivial
sub status undefined in js/tests/mklistpage.pl;trivial
JavaScript Tests - update test template copyright;trivial
Change nsIEditor to remove readonly on transactionManager;trivial
nsIPref should have @status DEPRECATED;trivial
nsSVGUtils.h mis-forward-declares struct gfxMatrix as a class;trivial
Unused variables in xpccomponents.cpp (cause compiler warnings);trivial
"""variable X hides argument"" strict warning is slightly misleading";trivial
"Set NSPR31_LIB_PREFIX to empty explicitly for ""WIN95"" and ""WINCE"" builds";trivial
Compile warnings nsWebBrowserPersist.cpp;trivial
An absolutely positioned DIV with centered alignment adds extra space around the block elements it contains;trivial
Nested Marquee tags not supported.;trivial
Uppercase the VK_* bits for consistency with the rest of the codebase;trivial
Table row's VALIGN is inconsistent when DHTML rewrites innerHTML of table cells;trivial
JavaScript Tests - miscellaneous updates 20070228;trivial
[FIX][reflow branch] Right hand side of empty select is slightly cut off;trivial
The NSPR and NSS versions in org/mozilla/jss/CryptoManager.java are out of date.;trivial
moz-border-radius rendering artifact;trivial
JavaScript Tests - ecma_3/Date/15.9.5.6.js uses incorrect TestCase signature;trivial
Mistyped assignment in tree.xml;trivial
Three root CA certs don't have explicit CKA_TRUST_STEP_UP_APPROVED flags;trivial
Components.utils.import reports NS_ERROR_FAILURE when the file not exists;trivial
Line breaks normalized twice;trivial
<datepicker>, <timepicker> warning: assignment to undefined variable newval;trivial
When memory cache is disabled, no-store pages are not displayed at all;trivial
cid and comment don't match;trivial
style nits in the content prefs service;trivial
Emacs modeline comment missing from MathML header files.;trivial
[ps] Overline/Strikethrough prints too low;trivial
Broken link to Netscape Cookie Specification page in cookies.txt file;trivial
Backwards assertion checks in XPCNativeScriptableInfo::Construct;trivial
Remove unnecessary NSS_ENABLE_ECC defines from manifest.mn;trivial
Print() contains a useless variable;trivial
Incorrect interpretation of LFCR after opening tag;trivial
aRuleDetail parameters to nsRuleNode::Compute*Data don't need to be references;trivial
Add check for lastError in test_storage_progresshandler.js;trivial
nsXPCWrappedJSClass::DebugDump leaks an xptiInterfaceInfo;trivial
MathML missing fonts dialogue contatins extra space character (Camino-only);trivial
about:plugins includes a link to netscape;trivial
Silly var use in exitPrintPreview();trivial
Make about:logo work again in Toolkit apps;trivial
Make the JS shell use the latest version;trivial
Double backslash in sysDir filenames causes problems on OS/2;trivial
Remove orphaned comment in nsFrame::BoxReflow;trivial
Small follow-up optimization in nsSpaceManager.cpp;trivial
Remove GetAlphaBytesPerRow from imgContainer.cpp;trivial
OCSP_Global.monitor is leaked on shutdown;trivial
Break friendship between imgContainer and nsGIFDecoder2;trivial
PKIX_Shutdown is not called by nssinit.c;trivial
Remove unused function DER_Decode;trivial
"""Type Manifest File:"" spewed to console on launch.";trivial
[Mac] Text in Remember Password Dialog is too close to the top-left corner;trivial
XPCOMUtils spews uuids when registering components;trivial
"console spewage: ""(all right -- a generic module!)""";trivial
nsXULPopupManager.h:124: warning: ‘DirectionFromKeyCode_lr_tb’ defined but not used;trivial
JavaScript Tests - update public-failures.txt 2007-10-17;trivial
Binding prototype is not unhooked at document teardown;trivial
Fix the incorrect function prototypes of SSL handshake callbacks;trivial
Adding an empty optgroup to an empty select using DOM results in extra space;trivial
Fix miscellaneous compiler warnings in nss/cmd;trivial
Remove obsolete code from PNG decoder;trivial
remove obsolete file: modules/libimg/png/pngasmrd.h;trivial
Including jsapi.h generates many warnings with certain compiler configurations (e.g. gcc 3.4 -Wstrict-prototypes);trivial
Review nsIPrintSettings.paperSize;trivial
Remove 2 obsolete <newserver.*> files, or other left-overs;trivial
imgIEncoder documentation is wrong;trivial
JavaScript Tests - update tests due to fallout from bug 353116;trivial
typo in submit.log by Crash reporter;trivial
"browser ignores MARQUEE BEHAVIOR = ""SLIDE""";trivial
about:license should contain license information for Breakpad;trivial
Some animated gifs animate in Print Preview if looping is set to once;trivial
Minor dictionary tweaks;trivial
"JavaScript Tests - handle ""race"" in some Date tests";trivial
"<textbox type=""number""> spin buttons look wrong with some GTK themes";trivial
Benign parameter mismatch;trivial
JavaScript Tests - known-failures.pl should ignore trailing spaces;trivial
Odd alignment of radio button internal elements on Page Setup dialog;trivial
"""Attempt to use inaccessible property Error in parsing value for property"" is confusing wording";trivial
Update libpng to version 1.2.24;trivial
remove sha.c and sha.h from lib/freebl;trivial
Warnings in nsSVGPathElement.cpp;trivial
can't copy from report window in crash reporter dialog;trivial
Page Up and Page Down do not hide cursor;trivial
GC hazard in js.c;trivial
GTK print dialog has incorrect filename extension for Print to File;trivial
Window border in Customize Toolbar;trivial
"Redundant |if| around ""Line frames should all be continuation placeholders"" assertion";trivial
"""Remove crashes"" prompt is missing a period";trivial
Fix a _MSC_VER typo in sha512.c, and use SEC_BEGIN_PROTOS/SEC_END_PROTOS in secport.h;trivial
Spelling of arch(a)eo- root words in  English/US dictionary is inconsistent;trivial
Word 'axe' is not in dictionary;trivial
VC 2005 warnings need fixing;trivial
C++ comments in jsarray.c;trivial
fixing bad English in jsgc.c comments;trivial
Misindented else-clause code in generator expression decompiler code;trivial
Redundant STYLE_STACK_DEPTH, STYLE_CURRENT_STACK macros;trivial
Case mismatch between nsIURI and nsIUri in nsIPrincipal.idl;trivial
lib/util can't be built stand-alone.;trivial
Google reader search results have strange red line and broken border around them;trivial
menus should have Menu, PopupMenu or DropdownMenu window type;trivial
"""XPConnect is being called on a scope without a 'Components' property!"" assertion message is ridiculously long";trivial
Rename nsIAccessibleHyperLink::anchorsCount to nsiAccessibleHyperLink::anchorCount for better consistency.;trivial
Using underline hint at painting the strikeout line of Quirks mode;trivial
GTK fires spurious drag exit event after a drop;trivial
Remove description from application accessible;trivial
áéíóúàèìòùÁÉÍÓÚÀÈÌÒÙ in text causes universal AD to display in Big5;trivial
"certdata.perl generates a warning about a variable ""used only once""";trivial
Rename cell-index string property to table-cell-index;trivial
JavaScript Tests - update public-failures.txt;trivial
Improve comment for PR_FileDesc2NativeHandle in pprio.h.;trivial
Fix the GCC compiler warnings in lib/util and lib/freebl;trivial
Coverity 321, dead code in mozilla/security/nss/lib/pk11wrap/pk11cert.c;trivial
Coverity 1150 - dead code in ocsp_CreateCertID;trivial
Tree children in Sidebar and Library are indented too far.;trivial
Duplicated code in |PR_snprintf()| and |PR_vsnprintf()|;trivial
pk11_config_name and pk11_config_strings leaked on shutdown;trivial
Memory leaks on error paths in devutil.c;trivial
[BLOCK] cells with <br> alone considered empty;trivial
Remove _malloc_options abuse;trivial
JavaScript Tests - correct test typos;trivial
Convert toolkit application/x-javascript to application/javascript;trivial
In <nsComponentManager.cpp>, do |s/perisistant/persistent/g|;trivial
text-decoration:blink still blinks in print preview;trivial
A few minor nits in <nsStringBundle.cpp>;trivial
lousy error msg when try encrypting with signing-only cert;trivial
Extra semicolon in SeqDatabase makes static analysis tool suspicious;trivial
"Remove the obsolete 2nd parameter from |nsIStringBundleService::createBundle(...)| ""JS"" callers";trivial
update layout/generic/punct_marks.ccmap to unicode 5.0;trivial
SVG text outline does not change thickness;trivial
"remove "" ."" from ""No chrome package registered"" error message";trivial
basetext doesn't claim to implement nsIDOMXULLabeledControlElement;trivial
Documentation on string operations misses the name of the header file;trivial
Eliminate dead function CERT_CertPackageType;trivial
Documentation on formatted printing misses the name of the header file;trivial
Circular dependency in makefile.ref;trivial
js/tests/ecma_2/Exceptions/function-001.js is bogus;trivial
Crash/Error Reporter, Email field not disabled after submission;trivial
javascript strict warnings in addressbook.js;trivial
Compact folder dialog has a daft window name;trivial
"Message folder pane shows folder size in ""MB"", but also in ""kb"" (all lowercase)";trivial
msgKey isn't used in nsMailboxProtocol::DoneReadingMessage;trivial
charset parameter in attached vCards should be utf-8, not utf8;trivial
remove unused variables;trivial
Reply to news message, no Subject in compose window;trivial
When there is new mail, message shown in console has typo;trivial
There's no default pref for format=flowed;trivial
Reduce the number of warnings while compiling Mozilla;trivial
Add an explaining comment to mail.identity.default.bcc_*;trivial
cvs remove  pref-messages.dtd;trivial
Remove unused files;trivial
nsMsgSendReport.cpp:224: warning: cast to pointer from integer of different size;trivial
askSendFormat.xul dialog is still a <window>;trivial
"mail composer statusbar has ""hole"" where progress indicator used to be";trivial
UI: Too much space b/w To: selector and address card;trivial
Various cleanup ideas for msgcompose:5 logging.;trivial
Spellcheck: Recheck button doesn't enable Change To text field.;trivial
"Problem with ""fast"" composition and aborted sends";trivial
"""Message has not been Sent"" is grammatically incorrect";trivial
Style buttons should remain pushed down;trivial
String constants in mork should be char arrays;trivial
nsMsgThread::GetFirstUnreadChild code path returns uninitialized value;trivial
"missing ""to"" at viewLog.dtd";trivial
"In <FilterEditor.js>, ""Warning: assignment to undeclared variable gChangeJunkScoreCheckbox""";trivial
messages deleted by filter are 'unread' in trash;trivial
Make the filter dialog size in proportion to the font size;trivial
"Poor grammar in filter rules dialog: ""For incoming messages that:""";trivial
Some buttons for  filters are mostly off the window on intial use of Filters dialog;trivial
focus problem for filters dialog if invoked after prefs;trivial
Typo of 'unsolicited' as 'unsolicted' in Junk Filter dialog.;trivial
vi control characters added to string accidentally;trivial
Minor UI Nits on Filter Log dialog;trivial
"""Mark read"" should be ""Mark Read""";trivial
importProgress dialog is unused and can be removed;trivial
Useless conversion from char to PRUnichar following a truncation to char;trivial
importMsgs.properties cleanup (remove unused strings + fix capitalization);trivial
MessengerSetDefaultCharacterSet should be named MessengerSetForcedCharacterSet;trivial
Mail/News: Date Time in English format in changed quote start;trivial
Warning ``assignment to undeclared variable ...'' in nsLDAPPrefsService.js;trivial
LDAP should be in capital letters;trivial
"Obsolete localization note ""showSidebarMenu"" in messenger.dtd";trivial
Unnecessary entry in DTD;trivial
"Last references to ""Netscape"" in imapMsgs.properties file";trivial
Shouldn't use FindCharInSet when searching for one char;trivial
incorrect use of assertions with UTF-8 checking;trivial
Clean possible leaks of exdata in mimetpfl.cpp;trivial
stream converter tidy up;trivial
"shouldn't just use ""@netscape.com"" in Content-ID";trivial
error in log string;trivial
Artifacts produced when resizing left window pane in Messenger.;trivial
'lock' icon is 'opened' after secure IMAP transaction;trivial
Wrong download file size in MB is reported;trivial
'cancel' hidden if filename too big;trivial
"""don't ask me again"" misalignment";trivial
Download Manager options (open, remove, cancel, et. al.) give no visual feedback when clicked or hovered over with the mouse.;trivial
Incorrect 'o' underlined on Options button;trivial
"Clean Up button tooltip should say ""and"", not ""or""";trivial
Access key for Clean Up should be C, not A;trivial
"Text labels for ""All files downloaded to:"" and folder name are misaligned";trivial
Awkward UI text for showing nonexistent files;trivial
download sidebar: some downloads are sticky and at 0% next session.;trivial
Percent sign (%) missing in download-sidebar;trivial
"default theme is badly named ""Mozilla Firebird (default)""";trivial
Theme Man - Text on mouseover (tooltips) says extensions;trivial
Theme Manager's Use Theme button's tooltip contains a fullstop;trivial
"Inconsistent Naming: ""Preferences"" or ""Options"" in Extension Manager";trivial
Extension-specific dialogs should pop up centered;trivial
findBar.js uses numbers when it should be using constants;trivial
"Firefox 1.0 pre release: pressing RETURN in empty search field should not print ""Phrase not found""";trivial
Improve button labels for Confirm Password Change dialog;trivial
useless expression in nsUpdateService.js;trivial
"""Updates"" in status bar tooltip should not be capitalized";trivial
"""Changing the default values"" in about:config warning doesn't make a whole lot of sense";trivial
Remove  IIDS.h (was: Warning: Item()/NamedItem() hides inherited virtual function);trivial
[console] dom must not print to console for opt builds;trivial
nsGenericHTMLElement::GetAttr is messy and causes compiler warnings;trivial
CTL shouldn't use quotes for modulename;trivial
nsBidiPresUtils::FormatUnicodeText can return uninitialized nsresult;trivial
better constness in mozilla/dom;trivial
Bring comments in nsRenderingContextWin.cpp in line with the code;trivial
BGCOLOR does not work without a # char in the color code on table which is output dynamically using getElementByID function and innerHTML property;trivial
unused variables gDumpFileNameCnt, gDumpLOFileNameCnt in nsDocumentViewer.cpp;trivial
"Session history size (number of pages)"" Pref -> Navigator -> History should be ""Number of pages in session history";trivial
nsIScriptGlobalObjectOwner.getScriptGlobalObject() should be non-scriptable;trivial
<title></title> generates two title change notifications;trivial
new bookmark/bookmark properties dialog should stay LTR when UI is right to left;trivial
regExport accesses argv[1] before checking argc==1;trivial
protected recursion triggers ASSERTION: failed to load URL: 'NS_SUCCEEDED(rv)', file r:/mozilla/content/html/content/src/nsGenericHTMLElement.cpp, line 3469;trivial
Setting table's tHead or tFoot to wrong type of table section does weird things;trivial
"Java XPIDL backend should translate PRBool as ""boolean""";trivial
Java xpidl backend doesn't use interCaps.;trivial
the memory allocated via g_malloc() should be freed via g_free().;trivial
Unused variable `PRInt32 cnt' in nsSHistory::CompareFrames;trivial
Remove XPT_PARAMDESCRIPTOR_SIZE;trivial
nsDOMString.h is safe for non-internal API;trivial
[XBL] Regression: Can't navigate in menus with arrow keys;trivial
XPmenus/menuitems have too much padding;trivial
Underlining of accesskey in <titledbutton> too long;trivial
Win+R in Windows doesn't cause context menus to dismiss;trivial
keyboard shortcuts in menus should be aligned;trivial
Typo in nsXULDocument.cpp (DOCTYTPE -> DOCTYPE);trivial
post-RTM, should replace all instances of http://www.w3.org/TR/REC-html40 URI in our XUL with correct XHTML URI;trivial
Menu items do not render on top of the windows task bar;trivial
Menu highlight by ALT key should be cleared by next key event;trivial
XBL conflicts with XUL outlinercol-image class name;trivial
Gray vertical splitter isn't;trivial
Disabled menulist or menulist with a <menupopup> with no child menuitems should not display a menu.;trivial
Typo in chrome registration error;trivial
Make scrolling menus (e.g. bookmarks) scroll using mousewheel;trivial
"nsAppRunner.cpp still refers to ""components.ini"" in comment";trivial
Comment why BoxFrame debug code is not #if DEBUG;trivial
startup warning at nsChromeRegistry.cpp, line 1249;trivial
Can't use Enter key in outliner columnpicker;trivial
DND bookmark: slight vertical offsets of the feedback line;trivial
nsContentTestNode.cpp breaks 64-bit builds on AIX;trivial
Strange shift+click and ctrl+click behaviour in single-selection listbox;trivial
layout/xul/base/src/grid/nsGrid.cpp reorder variables;trivial
javascript strict warnings in select.xml and tree.xml;trivial
trivial code changes to nsXULElement.cpp;trivial
"Remove extraneous seltype=""multiple"" attributes of <tree>s in xul";trivial
Cleanup warnings in xul..grid;trivial
<dialog>s don't need trailing <separator>s;trivial
nsMenuPopupFrame.cpp:1142:9: warning: multi-line comment;trivial
<xul:dialog> should be able to initially disable the accept button;trivial
Get rid of window title hacks;trivial
Context menu appears top left of page when using keyboard;trivial
Remove useless tborient, tbalign and prefixhidden attributes;trivial
"XUL <tooltip noautohide=""true""> isn't working in FF 3.x";trivial
Poor wording in form manager prefs;trivial
missing access keys for Personal panel;trivial
"EM: ""will be installed the next time you restart Firefox"" needs grammar check";trivial
"change ""Get More Extensions"" to ""Get Extensions""";trivial
"""close tab"" and ""close find toolbar"" button does not have a border creating button behaviour";trivial
View source window does not have resize box when the window has both scrollbar;trivial
Find Toolbar's close button is too far to the right;trivial
Port |Bug 183419 – Message Filter dialog and Search dialogs (Message, Address) need close facilities (was buttons)| to Thunderbird;trivial
"Remove ""comments only"" <msgHdrViewAddresses.js>";trivial
Installing extensions with guids with a trailing / cause an unknown error.;trivial
Tweak No Preview text in AMO pane;trivial
stackTraceFunctionFormat(aFunctionName)  as typo  error;trivial
"Context menu of an Extension in EM should say ""Find Update"" instead of ""Find Updates""";trivial
extensions.js not using defined constant;trivial
PREF_APP_EXTENSIONS_VERSION is unused in nsUpdateService.js.in;trivial
minor formatting nits in Login Manager source code;trivial
minor cleanup of login manager logging;trivial
Addon manager's plug-in descriptions are garbage text (mojibake);trivial
wording of text in automatic updates dialog after new update has been downloaded;trivial
Comments in default mailnews prefs is wrong.;trivial
id: searchResultListBox appears twice in SearchDialog.xul;trivial
Extensions Installation icon looks poor/aliased;trivial
Unnecessary warnings when opening a local .eml file;trivial
Consolidate UpdateSummaryTotals into nsMsgDBFolder;trivial
incorrect text in extension installation prompt;trivial
Blank description not restored when re-enabling a description-less extension;trivial
context menu issues after canceling uninstallation of extension;trivial
"Uninstalling an extension while doing a ""Find Updates"" don't update the status text";trivial
"Extension manager writes ""Install completed successfully"" even if not true";trivial
extensions.properties unused string installAdoonPickerTitle;trivial
Update not found notification should have regular close button.;trivial
"""No updates were found"" bar should be dismissed when you change view";trivial
EM general code cleanup;trivial
Clean up abCommon.js;trivial
migrate parameter to DIR_AddNewAddressBook is always false.;trivial
"""Organisation"" should be spelled ""Organization"" in the alert for empty fields in Address Book.";trivial
[Mac OS X] add-ons update window says to click 'Finish' when button is labeled 'Done';trivial
Nits in passwordmgr comments;trivial
String literal converted to char* in formal argument name, in assignment, and in call;trivial
nsISHistory required for View Source (undefined for Thunderbird);trivial
weird nsCOMPtr<> construction in nsAddrDatabase ctor;trivial
"""dialog has no properties"" error in the JavaScript console after closing download attachment dialog";trivial
"In <MsgComposeCommands.js>, ""Warning: assignment to undeclared variable destUri""";trivial
"When an update has been downloaded, dialog text refers to a ""Later"" button, should be ""Not Now""";trivial
When upgrading an extension the installed version number is displayed until the upgrade has been completed by a restart.;trivial
Incorrect license boilerplate for download manager schema migration test code;trivial
"Download statusbar tooltip says ""Double click to open..."" but single click works";trivial
Typo in a comment in nsLoginManagerPrompter.js;trivial
remove unnecessary CSS stanza from downloads.css ?;trivial
Password notification bar needs icon;trivial
CVS remove mozilla/toolkit/components/downloads/src/old.cpp;trivial
download controls should be buttons, not links;trivial
Importing an address book mentions importing from a program instead of importing from a file.;trivial
Change 'Remove' in download manager to 'Remove From List';trivial
Remove session-logout code from networking;trivial
Software update (green) icon displayed/appears/flashes directly next to Help during start;trivial
Grammar error in add-on installation dialog;trivial
xbl / xul namespace foo in popup.xml;trivial
Redundant factory object in nsExtensionManager.js;trivial
'Add-ons' should not be capitalized in offlineUpdateMsg;trivial
"Bad information text ""Firefox may check periodically for new updates""";trivial
Add-ons aren't sorted correctly in Add-ons manager (problem with non-ascii chars);trivial
Nits in <TestHashtables.cpp>;trivial
(some) Security Manager (PKI) files seem to reference <contextHelp.js> uselessly;trivial
Remove obsolete XP_MAC code;trivial
missing keyword 'public' in xpcom/glue/nsAutoLock.h;trivial
Fix the GCC compiler warnings in nss/lib;trivial
PK11_CreateMergeLog() declaration causes gcc warning when compiling with -Wstrict-prototypes;trivial
Wrong region code for Moldavia in languages.properties;trivial
Unused var in customizeCharset.js;trivial
Code Cleanup and Possible Perf Increase in xptiInterfaceInfoManager::BuildFileList;trivial
Splitter in Update Information window can be moved all the way left/right;trivial
both form manager dialogs have the same title;trivial
WalletNotification key value is obsolete;trivial
NS_INTERFACE_TABLE_INHERITED10 defined twice;trivial
Remove JS_STATIC_DLL_CALLBACK and JS_DLL_CALLBACK from the tree;trivial
editline.c:1038: warning: implicit declaration of function `getpid';trivial
Remove some nsIDocument QIs from txMozillaTextOutput.cpp;trivial
"Rename the ""static"" text attribute to ""auto-generated""";trivial
Confusing comment, bogus indentation in jsobj.cpp;trivial
TM: Inconsistent spacing in tracer statistics message;trivial
"In </toolkit/*>, ""use a xul <stringbundle/> instead of including the strres.js code""";trivial
JavaScript Tests - GLOBAL should be computed in shell tests;trivial
JavaScript Tests - gczeal should be guarded;trivial
Details link has ugly focus while downloading an update;trivial
XUL tab widgets are rendered incorrectly on GTK;trivial
nsParseMailbox.cpp:1813: warning: unused variable ‘numFolders’;trivial
Minor fixes for recent WINCE changes to DBM;trivial
Remove obsolete <mailnews/mapi/old/*>;trivial
NS_THEME_SCROLLBAR_GRIPPER_* should get its state from its parent;trivial
The find bar close button is 1px too high;trivial
Page Setup Box changes size when switching between Portrait/Landscape;trivial
Certificate Exception dialog logs scary looking exception, even though nothing's wrong;trivial
Kill VISUALSELECTION code;trivial
Remove leftover(!?) TPATH_LEN;trivial
reduce narrow windows API calls in xpfe;trivial
<nsDataObj*.*>: update some variables which don't need to be pointers;trivial
Kill OLD_SELECTION code;trivial
Remove two unused members of nsTypedSelection and their accessors;trivial
Useless border rules for input[type=image] in quirk.css;trivial
Decide what to do with <TestPipes.cpp> |#if 0|'ed code;trivial
Duplicate shadowing code in nsStreamConverter::Init;trivial
"</intl/strres/tests/strres-test.xul>: ""This file needs a rewrite""";trivial
Remove Dead Code in nsWidgetSupport.cpp/h;trivial
remove obsolete tabstrip-box rule from pinstripe's tabbox.css;trivial
s/functionto/function to/ in crmffut.h;trivial
Plain readonly textboxes should have a transparent background;trivial
mpp_pprime (Miller-Rabin probabilistic primality test) may choose 0 or 1 as the random integer;trivial
uninitialised value in devutil.c::create_object();trivial
dead assignment in devutil.c::nssSlotArray_Clone();trivial
Fix the comments about PR_EnumerateAddrInfo and PR_GetCanonNameFromAddrInfo;trivial
quiet gloda logged debug output on category gloda.NS when indexing;trivial
Incorrect use of NSS_USE_64 in lib/libpkix/pkix_pl_nss/system/pkix_pl_object.c;trivial
"scrollbar arrows rendered incorrectly with <meta http-equiv=""MSThemeCompatible"" content=""no""/>";trivial
gCallbacksEnabled in prefapi.cpp is unused and should be killed;trivial
XUL test template has typo in comment: s/resuls/results/;trivial
"In <test_one.sh>, document new ""check-one"" call mode too";trivial
TAB stop column not correct for <PRE> when image on the line;trivial
"Change ""Remove Reports"" to ""Remove All Reports""";trivial
Contributed improvement to security/nss/lib/freebl/mpi/mp_comba.c;trivial
IsAttributeMapped appears in many SVG class definitions with NS_IMETHODIMP_ instead of NS_IMETHOD_;trivial
Borders around folder icons in directory listings (e.g. when viewing FTP sites);trivial
Remove heap allocated nsSVGLength in nsSVGUtils::CoordToFloat;trivial
Unnecessary virtual on several methods in nsSVGSVGElement;trivial
waste localization note in pref-receipts.dtd;trivial
Remove unused interface mozIStorageDataSet;trivial
better constness in mailnews/imap;trivial
No update on progress dialog - copying to sent folder (imap server);trivial
remove useless test from nsImapProtocol::ProcessCurrentURL;trivial
Poorly written code in nsImapMailFolder.cpp;trivial
Typo: M$ for MS in a comment in nsSmtpProtocol.cpp;trivial
Need names for outgoing SMTP servers (for multiple SMTP users on same server & same port number);trivial
remove obsolete pref network.hosts.nntp_server;trivial
User profile selection window cropped;trivial
Remove LoadLibraryW and CP_UTF8 emulation for Windows 9x in prlink.c.;trivial
Remove remaining XP_MAC code from /mailnews;trivial
fancy_links_p in MimeDisplayOptions is unused;trivial
toString deprecation comment seems out of place;trivial
atEndOfSession define in cookieAcceptDialog.properties should be capitalize;trivial
warning fix : ns/js/jsj/jsStubs.c;trivial
NPAPI scrolling event constants out of sync between nsplugindefs.h and npapi.h;trivial
prng_fips1861.c redefines the macro BSIZE on HP-UX;trivial
Merge TableExists and IndexExists, and replace nsCString with nsCAutoString;trivial
Remove (empty) watcomfx.h from nss;trivial
Fix specific spelling errors in NSS;trivial
findbar-textbox binding incorrectly assigned in theme files;trivial
The slash in empty element tags in XML are red in view source;trivial
IsDebuggerPresent doesn't need to be dynamically loaded any more;trivial
spidermonkey-n-1.9.2.tests typo;trivial
</xpcom/base/nsError.h> NS_SUCCEEDED() code cleanup;trivial
Remove lib/freebl/mapfile.Solaris;trivial
Make Core reftest/crashtest make targets available;trivial
"""Phonetic"" labels are miss-aligned";trivial
Menu items suffer from vertical alignment problems on Windows;trivial
Files added by Red Hat recently have missing texts in license headers.;trivial
right margin of close button in notification bar is necessary;trivial
nsCSSScanner: cleanup of EatWhiteSpace and removal of EatNewline;trivial
Remove obsolete build options MOZILLA_SECURITY_BUILD and MOZILLA_BSAFE_BUILD;trivial
Remove obsoleted 'CompletionNotifier::cancel()';trivial
nsComponentManagerImpl::HashContractID() reenters mMon;trivial
TraceMonkey: In one instance, _err is set directly rather than by using setError.;trivial
Remove Win16 reference from jdatadst.c;trivial
Legacy XUL attribute 'xulkey';trivial
Fix style nitpicks from bug 485576;trivial
Better documentation for signature/vCard attributes in nsIMsgIdentity.idl;trivial
Mochitest leakThreshold should default to 0;trivial
Update misc version strings for JSS release;trivial
Possible uninitialized variable use in pt_RecvFrom();trivial
RSS Feed properties, retention policy incorrect label;trivial
"In <newsblog.js>, 2 ""Warning: trailing comma is not legal in ECMA-262 object initializers""";trivial
form autocomplete (and Firefox search bar) items are sorted case sensitively (A-Za-z);trivial
NS_ENSURE_TRUE(NS_SUCCEEDED(),) used needlessy in some places;trivial
Don't rely on button names in <passwordmgr/test/*>;trivial
TraceMonkey: ARM BKPT instructions are not properly encoded.;trivial
Win16 support should be deleted from NSS;trivial
Inconsistent comment for hiding pages in nsNavHistory;trivial
Typographical errors, compiler warnings in new thread synchronization code;trivial
fix intl warnings;trivial
better constness in intl;trivial
Hiding toolbar after update check leaves a grey gap;trivial
GetPDA method in src/shell/js.cpp returns n copies of the first entry;trivial
Convert toolkit/components/passwordmgr/test/browser/browser_passwordmgrdlg.js to *nix line endings;trivial
Fix lib/freebl/win_rand.c warnings;trivial
fixing xpcshell error message;trivial
Make test only if --enable-tests option;trivial
test_bug364461.xul sporadic failures | Did not receive all expected events;trivial
move testserver into mozilla/tools as an optional tool and then remove it from there;trivial
Spellchecker doesn't handle well word preceded by an apostrophe (french);trivial
[SeaMonkey] Remove SUITE_USING_XPFE_DM remnants;trivial
"line 129: of the test -- in the xul, property ""orient"" is misspelled ""oreint""";trivial
Whitespace cleanup customizeToolbar.{js|xul} files;trivial
"wrong icon for ""close"" button in ""about {addon}"" dialog";trivial
Notification bar close button is too big, description isn't vertically centered;trivial
Application dropdown in download dialog is stretched;trivial
some inner button margins ignore the chrome direction;trivial
remove obsolete ifSetAttribute method;trivial
Fixing warning in universalchardet array subscript has type 'char';trivial
remove reference to obsolete userAction attribute;trivial
searchParam getter depends on bug 232598;trivial
"""because the server has disabled login"" is horribly bad error message";trivial
Remove CSSNameSpaceID();trivial
"nsCSSFrameConstructor: Remove unused ""IsRootElementFrame""";trivial
TraceMonkey: The ARM-specific Assembler::BL method is never called.;trivial
Define |enum JSTraceType| and stop overloading JSVAL_* for trace-time types;trivial
Update top-level README.txt in CVS;trivial
"<nsAutoLock.cpp>: 2 ""warning: unused variable status""";trivial
TM: warnings in jsxdrapi.cpp;trivial
"Remove extra ""the"" from core readme";trivial
ipcService::~ipcService() ASSERTION: no xpcom-shutdown event??: 'mTransport == nsnull' is incorrect;trivial
please rename mozipcd to mozilla-ipcd so it doesn't break shell autocompletion;trivial
please fix some of the misspellings in JSS;trivial
[HTML5] Address code style comments from timeless;trivial
don't implement static functions in headers;trivial
