ftp sending spurious OnStopRequest before OnStart;critical
FTP site doesn't load : ftp.asus.com;critical
Plugins do not resize correctly in XUL;critical
printing regression tests ask for a printer;critical
crash in variables code;critical
Mac OS X: crash after running page load tests;critical
ATM font smoothing of PostScript fonts makes windows open up blank, empty;critical
N610 crash [@ NS_MakeAbsoluteURI];critical
crash in nsRenderingContextWin::GetWidth() in certain situation;critical
Crash in Trunk & N610 [@ 0x00000000 - PresShell::~PresShell];critical
Crash if autoconfig proxies prefs enabled by the default;critical
Crash on content-type text/xml;critical
crash when trying to view source of google.com - Trunk  [@ nsParser::GetChannel];critical
M094 crash quitting with option-q [@ 0xffc6af00 | 0xffc658c0 | 0xffc10000 | 0xffc80c2c | 0xffc7f89c | 0xffc723b0 | 0xffc7f8bc | 0xffc67e30 | 0xffc67bc0 - nsXPCWrappedJSClass::~nsXPCWrappedJSClass][@ PR_Lock];critical
browser crashes after using this menu application;critical
[FIX][FRAMESET PRINT] Framesets only print one page;critical
regression: cancelling printing a page crashes - Trunk [@ nsDeviceContextWin::GetDeviceContextFor];critical
Conn: Mozilla is unresponsive after sleep;critical
Honey, I really blew up voodooextreme (mac and linux);critical
###!!! ASSERTION: Cannot tell if this is a directory: 'NS_SUCCEEDED(rv)', file nsLocalFileUnix.cpp, line 1436;critical
"Ref. to non-existent ""chrome://"" stylesheet in XBL or XUL file, causes crash M092, Trunk & N610 [@ 0x00000000 - nsProxyEventObject::GetNewOrUsedProxy]";critical
printing is producing crash;critical
crashes Trunk  [@ nsFontMetricsWin::ResolveForwards][@ nsFontMetricsWinA::ResolveForwards];critical
Clicking twice on JavaScript popup image crashes browser;critical
Infinite loop in PL_HashEnumerateEntries;critical
OS/2 - Crash on Japanese-only web site in UCONV.DLL;critical
NS_CALLBACK_ is a REALLY bad name for a callback;critical
[XPCDOM]No exception thrown with non-privileged data write attempt;critical
[XPCDOM]Exception handling error in Components.interfaces;critical
Getter functions called by chrome javascript get chrome privileges;critical
low-warning Locale installs expose security dangers;critical
N620 Problems with SSL with FIPS enabled. [@ PK11_DestroyContext];critical
toolbar buttons appear grayed out when new composer window is launched;critical
Regression in ASN1 Decoder;critical
Parser hands the sink attributes with no name! [@ HTMLContentSink::AddAttributes][@ HTMLAttributesImpl::SetAttributeName];critical
Quoting this message loses data;critical
crashes at the very end of downloading this file;critical
When display is 32 bit depth, printing can fail.;critical
N601 Crash (Linux) #7: Mozilla crashes when using plugger from redhat. [@ nsPluginTag::nsPluginTag];critical
plugins must be released even if plugin host is leaked;critical
stream listener leaks;critical
GetResponseHeader() call in nsPluginHostImpl.cpp not changing input param;critical
Two complete hangs of 0.8 (with backtraces);critical
Trunk crash in DetermineHTMLParseMode [@ PL_strcmp];critical
Crash doing print preview;critical
Korean characters display as rectangles after some browsing;critical
crashes on redirect  Trunk [@nsHttpChannel::ProcessResponse];critical
Crash on www.dhtmlnirvana.com - Trunk [@ nsCSSFrameConstructor::ContentAppended];critical
INPUT loses value;critical
M094 N620 crashes [@ GetExtensionsAndDescriptionFromMimetypesFile][@ GetTypeAndDescriptionFromMimetypesFile];critical
nsIOService::ExtractUrlPart does not return correct HOST (flag=IOService.url_Host);critical
Accessing DOM CSS constants causes crash.;critical
all nsStandardURL setters except SetSpec are missing the escaping step;critical
crash [@nsSocketTransport::OnStatus];critical
M092 Trunk crash [@ nsXBLService::FetchBindingDocument];critical
M092 crash [@ nsHttpConnection::OnHeadersAvailable];critical
crash on dhtmlcentral.com - closing mozilla window - Trunk M096 [@ nsPlaintextEditor::GetWrapWidth];critical
Shockwave 3D Goove engine fails to install, gives error initially, game works after reloading frame(number of times);critical
[FIX]N610 N620 M094 M095 Trunk  Access violation [@ nsLineLayout::VerticalAlignFrames];critical
Mousewhell doesn't work if window not on main monitor;critical
NSS needs to double check RSA signatures;critical
Live-resize and mousewheel broken on osx;critical
purify report ABR in nsBaseURLParser::ParseURL;critical
[TABLE PRINT PAGENATION]Codes in between <pre> and </pre> got truncated to print;critical
M081 & Trunk crash [@ libgdk-1.2.so.0 - nsImageGTK::Draw];critical
gif decoder crashes going to www.red-mercury.com;critical
Switching to User-Defined character coding causes crash [@ nsFontMetricsWin::ResolveForwards ];critical
GKGFXWIN.DLL attempted to use a null data pointer variable.;critical
Trunk crash [@ 0x00000001 | 0x00000000 -  nsStorageTransport::AsyncRead];critical
Identical URIs do not compare via nsIURI::Equals;critical
Mozilla crashes with a Dr. Watson when using a proxy server - Trunk [@ MSVCRT.DLL - nsHttpAuthCache::GetAuthEntryForPath];critical
Browser crashes on startup if mime description is missing in plugin;critical
endless loop and hang at page;critical
crash dereferencing null for bad xbl;critical
M095 N620 Trunk Crash on Browse Binary Page [@ nsShiftJISToUnicode::Convert];critical
[PATCH] M096 Trunk crashing again  [@ nsTextFrame::TextStyle::TextStyle];critical
Bugzilla bug lists do not load;critical
freeze/hang when retrieving malformed response for GET /favicon.ico;critical
Scrollbars don't respect apearancemanager arrow positions;critical
Empty <P> elements not ignored as required by HTML4 spec;critical
Active Accessibility: Crashes occur with Immersion Desktop 2.1.6;critical
Crash entering german netscape homepage;critical
[REPRO]Crash when printing;critical
Trunk regular crashes at startup in zip inflation code [@ inflate_blocks_reset][@ inflate_codes];critical
Lack of semicolons on escape characters causes browser to crash;critical
Trunk Crash when attempting to attach something to a mail [@ nsFileView::GetSelectedFile];critical
Loss of preferences, some of the lost preferences cannot be set to non-default values;critical
When hitting quit from file menu mozilla segfaults;critical
crash when visiting site;critical
sporadic Trunk crashes in [@ nsWindow::OnDragMotionSignal]  w/drag'n'drop;critical
backspace can delete two br's instead of one;critical
xmlparse.c can not be compiled with Sun CC;critical
importing certificates from a pkcs12 file does not work with NSS 3.4;critical
leaking nsParsers if page load interrupted;critical
Active Accessibility: Crash in drop down list with Immersion Desktop Running;critical
It is required that component which impls nsIGlobalHistory also impls nsIBrowserHistory;critical
[DEP PATCH] vmware.com - The url mentioned in this bug hangs mozilla;critical
nsBaseWidget::GetRenderingContext() does not correctly check for errors;critical
crash when using XPCOM_DEBUG_BREAK=stack;critical
[Xlib] StaticColor8 not working in Mozilla;critical
DeviceContextImpl does not correctly check for errors;critical
reproducable crash at panasonic.de;critical
Browser crash upon clicking in page body of this site;critical
Regxpcom access violation when registering native dll;critical
Dynamically generated GIF images won't print;critical
crash submitting form at http://www.htmlhelp.com/tools/csscheck/ [@ nsContainerFrame::Destroy];critical
crash in Trunk [@ nsVoidArray::GrowArrayBy] (dhtml content);critical
memory exhausted with javascript array;critical
[mac-only] 134.5Mb XUL FastLoad File and/or hang;critical
js_GC can lead to memory exhaustion when low on memory;critical
XBL JS GC problems, was: NSPR asserts under js_LockScope1;critical
memcpy on pointer that could be NULL;critical
javascript assert failure;critical
throw of null crashes;critical
f.apply(2, 2) crashes;critical
crash when attempting to call NodeList as function;critical
Crash if user names function Object();critical
"JS ""var"" incompatibility due to ECMA changes";critical
Concat var and string crashes JS Engine in js_ErrorToException;critical
XBL JSClasses must be ref-counted;critical
js_SetupLocks has different behavior in DEBUG & non DEBUG build;critical
Browser crashes entering listed URL;critical
hard crash when executing VERY simple javascript;critical
JS scope deadlock avoidance doesn't handle GC dependencies;critical
crash in js_SetClassPrototype() invoked by fun_resolve();critical
Has Function.prototype.toString() changed?;critical
Whole app hangs www.mrshowbiz.com (wrong eval scope for JS);critical
buy.com site crashes;critical
JS ABBA deadlock between rt->setSlotLock and a claimed scope;critical
type-unsafe macro call bug in jsinterp.c, breaks ^ & | >> << ops;critical
JS URI method impurity;critical
CACHED_SET/CACHED_GET refcount bug;critical
JS 3-way deadlock between rt->SetSlotLock, JS_AWAIT_REQUEST_DONE and JS_AWAIT_GC_DONE;critical
crash closing window;critical
Crash when handling js 'with' statement in NGLayout;critical
js_AllocGCThing bug can cause the garbage collector to trash the free list;critical
JS interpreter bug breaks obj[anotherObj] (breaks TIBET IDE);critical
Core dump on startup of moz-export;critical
M5 Apprunner/Viewer die just after page begins to render.;critical
Regular expression crashes system;critical
Double clicking causes crash;critical
Out of memory exceptions can cause SEGV when there is no memory recovered from garbage collection.;critical
XPTCInvoke not implemented for linuxppc;critical
Browser crashes on going to this URL;critical
crash in js_GC() when marking fp->argv;critical
Crash when loading the page (lots of javascript).;critical
Mozilla crashes immediately on loading page [@ RecycleTree];critical
Scrolling page with JNG images causes crash;critical
MLK: nsEntryStack;critical
Crash (linux/unix only) after NPP_SetWindow() call into flash plugin with window->width[height] <= 0;critical
Crash changing themes [@ nsXBLPrototypeResources::FlushSkinSheets];critical
Crash Mozilla on Bugzilla-jp.;critical
CFG Activation broken on latest trunk builds;critical
[pp]Browser window's scroll bar not draggable when focus is placed in text field;critical
crash zipping through series of alerts;critical
[viewpoint.] right mouse click handled by windowless plugin still causes popup context window to pop up;critical
transformDocument(null, null, null, null) segfaults;critical
selecting rewrap for plain text reply causes mozilla to hang;critical
unable to publish via http PUT (nsStorageStream should support nsISeekableStream);critical
crash while loading http://www.lupa.cz/anketa.phtml [@ ReadCMAPTableFormat4];critical
right arrow at end of textarea crashes;critical
Dragging page icon over window border crashes mozilla;critical
enable-optimize=-O2 crash in imgContainer::AppendFrame;critical
rapid memory leak parsing page;critical
Corrupted GIF hangs Mozilla;critical
Image can't be changed in JS. Recent regression;critical
Switching betw. jpeg push frames causes crash;critical
imgLoader::LoadImage() chokes when AsyncOpen() fails;critical
N621 crash [@ InvertRows ];critical
Poor performance dealing with fully opaque rgb+alpha images;critical
regxpcom crash when unregistering;critical
NSS_Init* no longer idempotent;critical
Crash in popup menu in content;critical
[Crash] pressing back after setting focus to each of the text boxes in order from the above URL;critical
mixing PRUint32 and int terms in an array index expression crashes 64-bit gcc code;critical
Printing a table with a cell larger than one page;critical
two asserts every second from imgContainer.cpp;critical
(nsIURI) nsStandardURL::SetFileName doesn't recalculate mPath;critical
Setting username and password on nsIURI object damages host part of URL, preventing FTP transfer;critical
socket transport doesn't cancel properly if busy resolving or connecting;critical
"Plugins have ""invalid ELF header""";critical
browser hangs after loading the page http://banking.raiffeisen.at;critical
crash addreffing (nsIWidget *) 0xdbdbdbdb when mEvent->eventStructType == NS_EVENT [@nsDOMEvent::GetClientX];critical
[xpcdom] xpconnect needs better support for null DOMStrings;critical
[FIX][ps]support for printing of non-latin1 chars using of HTML->PS;critical
"crash in range list with null ""tempnode""";critical
Copying lots of text with mouse causes huge crash;critical
signtool -L hangs;critical
Freezes when deleting some formatted text;critical
Composer freezes when removing multiple ol or ul tags.;critical
URL causes Mozilla to crash with 'invalid page fault';critical
Opening IMAP mail hangs Mail program (and Mozilla);critical
[BEOS - BONE] getsockopt in bnet.c failling;critical
Double deletes happen because we can make more than one nsMacMemoryCushion;critical
crash in macro CCMAP_HAS_CHAR_EXT;critical
Text selection clears when mouse leaves window and mouse still tracking;critical
IFrame with display: none breaks printing;critical
Site causes infinite loope that swallows all system memory;critical
after url loads vertical black lines are drawn in navigaator window resulting in a Mozilla crash;critical
crash in print table regression tests;critical
Composer crashes when loading pages with an HTML Select element [@FrameManager::GetPrimaryFrameFor];critical
N620 crash [@ NQD ] (Heap corruption);critical
mozilla hangs on certain mathml pages;critical
repeatable rendering engine hang;critical
Memory leak in read method of SSLSocket.;critical
mozilla 100% crashes;critical
Crash on startup with koi8-r locale;critical
M096, N621 & Trunk crash [@ nsImageListener::FrameChanged];critical
N620 M096 crash [@ nsImageBoxFrame::UpdateImage ];critical
Moz crashes when clicking English version;critical
Mozilla crashes on this page - Trunk M097 [@ 0x00000000 | 0x00000008 - nsCacheMetaData::HashKey | PL_DHashTableOperate];critical
Mozilla 0.9.8 doesnt not run any plugins !;critical
Attempting to print my.netscape appears to hang the application;critical
[WFM]Cancelling out of Print dialog in mail crashes [@ nsBoxFrameInner::Recycle];critical
SSL client with single handshake leaks memory with NSS 3.4;critical
Memory leak of 3 bytes from 1 block allocated in nsHttpResponseHead::ParseStatusLine;critical
browser crashed on malformed <object> tag;critical
Mozilla crashes when clicking on file;critical
viewing local pdf file fills up /tmp;critical
Crash when you do just about anything on horses.nl;critical
Mozilla crashes when Cache in profile dir points to nonexistent directory;critical
dragging linked images causes drop of relative image path, not absolute link target;critical
Can't type in textfields in pages with an iframe and body with marginheight and marginwidth=0;critical
Crash if error-exception thrown and standard classes not initialized.;critical
[FIX]Print Preview crashes with no installed printers - Trunk [@ DocumentViewerImpl::GetPrintPreviewNumPages];critical
Attempt to reply to mail freezes entire Mozilla;critical
for (c in Components.classes) regressed;critical
java jdk 1.4.0 does not work with mozilla nightly for linux but it works with windows version.;critical
M095, N620, Trunk Clicking on a link will crash Mozilla [@ Area::~Area][@ 0x11d1ff20 - nsBlockReflowContext::DoReflowBlock];critical
crash when flash context menu visible when page unloads;critical
PK11_PQG_ParamGen is stubbed out;critical
Algorithm.c treats oidIndex as short when it should be int;critical
A blank window opens when clicking on the Browse button the 2nd time;critical
Crash when editing text in a textarea;critical
Fail when Async Proxy methods are passed out or in-out params;critical
Find crashes in frames [@ nsContentIterator::NextNode];critical
Changing native OS theme on Windows XP crashes Mozilla with XBL form controls enabled;critical
connecting localhost IMAP does not work anymore;critical
JS_GetPropertyDescArray does not check the return value of JS_GetPropertyDesc;critical
[Xlib] Xlib/Xprint do not display/print em-dash & co. correctly...;critical
URL crash [@ COOKIE_SetCookieString];critical
"Site name is displayed as ""c"" in Image Manager after just blocking site.";critical
Warnerbros Trailers site link causes crash;critical
js_AddNativeProperty&js_ChangeNativePropertyAttrs fail to lock obj!;critical
[FIX]Freezes when setting document.body.style.cssText;critical
On printing a page, memory starts a climb toward infinity;critical
Crashes for no apparent reason while browsing multiple pages in tabs;critical
Clicking on an image in Composer doesn't select it.;critical
CantRenderReplacedElement causes access to deleted frames;critical
Creating a new list item using Return key inserts an unwanted break line;critical
Thread-safeness bug in memory cache implementation.;critical
Crashes with segmentation fault on some complex pages;critical
Need to send out notification when SetOffline has completed;critical
Browser crash if I view an image;critical
crash on changing style;critical
popupset crashes N610 [@ nsPopupSetFrame::DoLayout] when wrong kind of frame is placed underneath it;critical
In OS X, App doesn't quit properly after pressing Command -Q;critical
crash when trying to change page number in text field;critical
"""expedia.com"" in page-loader crashes if ReconstructStyleData is used";critical
PrintPreview crashes leaving PageSetupDialog with ok;critical
Consistent crash at this site;critical
[PATCH]crash cleaning up the print dialog on OS 9;critical
Crash after out-of-memory in JS_NewContext();critical
nsIClassInfo impl causes crash @XPCNativeInterface::GetName (this=0xdadadada);critical
Crash when repeatedly sorting a large array;critical
Array bounds read in cookie_P3PUserPref(int,int);critical
AOL certs page does not display;critical
Trunk M099 Crash [@ nsRuleNode::WalkRuleTree][@ nsIBox::AddCSSPrefSize][@ nsFont::Equals][@ nsAString::do_AssignFromReadable];critical
Trunk crash closing a window via jscript [@ nsHTMLInputElement::HandleDOMEvent];critical
Blank page loads when trying to access pdf on a secure server;critical
[FIX]Print preview on screen with applets hangs on Reload/Back;critical
Core dump via seg fault when I exit page which uses flash;critical
[viewpoint] [FIX] Byte range request are not giving the correct data;critical
[PATCH] crash in layout regression test;critical
"[FIX]crash quitting print dialog with ""cancel""";critical
Popup Windows Automatically Resize to Fill Screen;critical
Print job options dialog should use paper name instead of paper size to set/get the selected paper size;critical
nsMathMLFrame::GetPresentationDataFrom cf9971ec;critical
[FIX]Print preview crashes at http://www.s1.com/;critical
Closing Print Preview seems to set brower in wrong state, keyboard seems to be disabled.;critical
crash in Form;critical
nsStandardURL should implement SetFilePath;critical
Crash occurs after closing js window containing flash animation;critical
Print to file in a dierctory that I don't have write permission on crashes all netscape windows.;critical
SSLServerSocket.setReuseAddress conflicts with java.net.ServerSocket.setReuseAddress in JDK 1.4;critical
crash during page load [@ DeletingFrameSubtree];critical
Crash when editing filters: More to existing filter (scrolls), add line then OK.;critical
[DOCTYPE] Documents with unknown DOCTYPE should be displayed in strict mode;critical
HTTP auto goes into infinite loop;critical
Crash on page load [@ nsGenericHTMLElement::GetFormControlFrameFor]  (www.familylife.com);critical
Trunk Crashes clicking thru mail in thread pane  [@ nsPresContext::LoadImage];critical
Crashes when viewing page - Trunk M099 [@ 0x00000000 - nsBlockFrame::IsIncrementalDamageConstrained];critical
crash delete selected text in compose window [@ nsLineLayout::IsPercentageUnitSides];critical
Browser crashes on html with form end tag, but no form start tag;critical
M098 N621 Trunk crash [@ PlaceFrameView]  [@ .__ptr_glue - nsBlockFrame::PostPlaceLine];critical
[PATCH][PFM]crash if repeat changing display of absolutely positioned form element [@ nsIFrame::GetStyleData];critical
Causes Browser to Crash/Quit Unexpectidly;critical
crashes [@ GetNextChar];critical
Switch back to BSD_SELECT to prevent hangs;critical
[crash] Ctrl+PageUp or Ctrl+PageDown in print preview mode;critical
Hidden FrameSet Frames causes crash after Print Preview - Trunk  [@ nsDocument::~nsDocument];critical
missing null check in nsHTMLInputElement.cpp;critical
[PATCH][PARTIAL]Crash when changing scale while Printing;critical
crash clicking on links at http://my.aol.com/;critical
crash on reloading changes file;critical
lockup during printing, then crash on quit;critical
Crash when typing in editor;critical
Crash when loading a page containing search results  M098 [@ nsTypedSelection::EndBatchChanges][@ nsContainerFrame::FinishReflowChild];critical
[PATCH][RR]USPS.com - Mouseover link does not become a pointer;critical
crash from iframe resizing (was Text color changes randomly in response to user action);critical
[PATCH] Crash on entering a secure site - SSL warning dialog outlives the window that it is flown for;critical
[FIX]Crashes when the view source is copied (ctrl+c) [@FileImpl::Write];critical
Crash when navigating from secure site to normal site. Win95, Win98;critical
nsIWebBrowser cannot be queried for nsISelectionDisplay;critical
Crash when XMLHttpRequest tries to load HTML - Trunk [@ CNavDTD::DidBuildModel];critical
"""An unknown error..."" with a fresh build";critical
removeAttribute doesn't work in HTML;critical
[viewpoint] GetURL fails on https file when the file is partially in the browser's memory cache;critical
[Pressing back button rapidly causes crash.  [@ GetNormalLineHeight];critical
[osx classic] scrollbar doesn't work in some outliners;critical
crash if line-height property defined in userContent.css M096 [@ nsRuleNode::ComputeTextData];critical
onmouseover event when moving mouse over side bar causes browser crash;critical
Mozilla crashes on certain web sites (e.g., redhat.com);critical
XMLHttpRequest hangs with http://www.yahoo.com;critical
some CSS values are not correctly shown in a STYLE attribute;critical
1.0 branch crash (redoing?) [@nsHTMLCSSUtils::GetElementContainerOrSelf];critical
areTheSameFileNames does not work correctly on Mac!;critical
mozilla crashed when open file where  there is an chinese name file under the directory;critical
Mozilla crashes on Accessing this Web Page [@ nsHTMLInputElement::IsImage][@ nsGenericHTMLElement::GetAttr ];critical
mozilla freezes when copy&pasting multiline to urlbar;critical
Drop down displays in the wrong place;critical
[FIX]Crash in print preview when viewing contents of local drive [@ CallQueryInterface];critical
shutdown crash [@PR_EnterMonitor] called with a deleted monitor on the MemoryFlusher thread;critical
crash while opening this site;critical
Copy-from-Browser / Paste-to-MailNews Fails;critical
[PATCH]Crash in layout while printing a page with large links;critical
Clicking on link to get java plugin reloads page instead of pointing to installer - M1RC1 M1BR Trunk crash [@ ntdll.dll - nsXULDocument::CreateElement];critical
[PFM]bogus html lets mozilla crash;critical
Mozilla crashes if you higlight and repeatedly drag text. - M099, N622, Trunk  [@ nsDragService::SourceDataGet];critical
Prompts only work once per session;critical
Trunk M1RC2 crashes changing skins [@ nsHashtable::Enumerate];critical
[ps] PostScript module device depth is 1bit;critical
Print Preview crashes on tinderbox;critical
iframe larger than screen causes Mozilla to stop painting;critical
Don't serialize 'http://host/file.xul' and 'file:///c:/file.xul' [@ js_XDRScript];critical
Cannot submit large POST requests since Mozilla 0.9.9;critical
Scaling goes into inifnite loop;critical
properties file is misnamed;critical
[FIX]Print preview keeps printer device context while attempting to print;critical
Clicking on radio or checkbox buttons results in a crash;critical
[PATCH]Crash (stack overflow) when loading this site [@ nsEventListenerManager::HandleEvent][@ nsString::nsString][@ nsXULElement::HandleDOMEvent];critical
[FIX]Doctype declaration that lacks the closing quotation causes a freeze;critical
[FIX]mfcEmbed crash [@nsDeviceContextSpecWin::Init];critical
After closing print preview window, selecting print doesn't open print dialog;critical
"new builds ignore <a href=""#"">top</a> links and general anchor traversal broken";critical
"[Xlib] Xlib/Xprint misses support for ""symbol-fontspecific""";critical
Over CPU usage when holding down mouse button;critical
network reloading of 1x1 image (depends on libpron landing);critical
Crash before any display;critical
Freezes when loading a page which contains ATTLIST declaration;critical
Composer crashes after deleting styled text;critical
Key events from script can execute menu commands;critical
Print Prieview toolbar -> scale  crash when typing - Trunk M099 [@ 0x00000000 - nsMenuPopupFrame::FindMenuWithShortcut | nsMenuPopupFrame::ShortcutNavigation];critical
Crash often while processing Mac events when sounds are playing;critical
Mozilla SOAP client does not interop with Apache SOAP;critical
USE_NSPR_THREADS is not being honored if pthreads is present;critical
reflow coalescing regression - an outer table dereferences a null reflow command - Trunk [@ nsHTMLReflowCommand::GetType];critical
SOAP fails to addref when constructing array of structures;critical
FTP d/l speed maxes out at 60K/sec;critical
Trunk M096 crash [@ nsFileTransport::Process]  [@ nsProxyObject::Post];critical
Crashes Sniffing Mime types M1RC2 Trunk [@ imgRequest::SniffMimeType];critical
PAC: profile set to PAC fails if opened via Profile Manager;critical
M1RC3 crash [@ nsLocalFile::GetPath];critical
Proxy: FTP does not show username+password dialog (when proxy sends 401);critical
Freeing mismatched memory in free;critical
browser crashes after clicking BACK on this url;critical
[FIX]browser crashes when double clicking on search field - Trunk [@ nsHTMLLabelElement::GetForContent];critical
%0a and %0d are unescaped -> malicious link can send mail;critical
while loading index.html the browser crash [@RuleProcessorData::RuleProcessorData];critical
innerHTML in xml document crashes mozilla;critical
PAC: fails smoketest on MacOS;critical
Print Preview Crashes Browser;critical
Crash when opening ftp location Trunk [@ nsIndexedToHTML::OnDataAvailable][@ nsIndexedToHTML::OnStopRequest];critical
Back button crashes after Print Preview opened and closed;critical
Mozilla crashes when trying to read a post on this forum;critical
"third party cookie blocking doesn't work when ""Enable cookies for the originating Web site only"" is set";critical
"Crash when hitting CTRL-Delete more then once on the ""Web Page"" field at babelfish";critical
Cannot print plugin on page;critical
N70PR1 crash [@ nsCaseInsensitiveStringComparator::operator ];critical
Exiting print preview causes crash [@PresShell::Destroy];critical
crash after opening JS to new tab (Trunk M1 N7PR1);critical
CryptoToken.changePassword(new ConsolePasswordCallback(), new ConsolePasswordCallback()) throws Native Exception;critical
Cannot get SSL trust for a CA residing on  PKCS#11 module;critical
Crashes loading page/clicking link Trunk [@ nsGenericHTMLElement::HandleDOMEventForAnchors];critical
[FIX]Crash when dragging non-mozilla IDataObject collections over mozilla;critical
need a common api for uploading (ftp, http, https);critical
Hang loading linamarengines.com;critical
[PATCH] Startup crash on M1RC2 Trunk due to native scrollbars being specified in a theme [@ nsNativeScrollbarFrame::Init];critical
URL: mailto: link crashes NGL;critical
URL: partial URL in IMG SRC crashes;critical
PR_GetSystemInfo only returns first octet of IP address;critical
accept() wants address_len of 16 on OpenVMS;critical
GIF images >4095 pixels wide crash Mozilla [@ HaveDecodedRow];critical
crash when trying to print that URL [@ nsIFrame::GetNextSibling];critical
crash;critical
FTP(tree) View Source brings up download dialog;critical
A crash occurs if you try to print to a file in a directory where you do not have write permissions [@ nsPostScriptObj::finalize_translation];critical
[have-fix] regression: Default plugin shows for ActiveX controls and hides Netscape plugin (users sent to PFS to fetch plugin for application/x-oleobject);critical
drag-selecting over unclosed font tags freezes mozilla;critical
Mozilla crashes when i try to get HTML Radio button accessible node.;critical
"Using Turkish character ""I"" in edit boxes causes data loss after submitting the form";critical
Use poor-man's quartz rendering from 10.1.5;critical
trunk topcrash [@ nsRecyclingAllocator::AddToFreeList];critical
mozilla hangs when scrolling through this page;critical
assertional failure when throwing SSLSocketException from native code;critical
Invalid xml crashes mozilla after reload [@nsXMLContentSink::Observe];critical
Trunk crash [@ nsDSURIContentListener::OnStartURIOpen];critical
moving mail from inbox  to folders causes 2-minute-system-block or complete crash of mozilla Trunk [@ nsFileTransport::Process];critical
Hangs browser while printing web page;critical
crash [@ nsMultiMixedConv::FindToken] [was: sandiegozoo.org - this site crashes the browser, every time];critical
[CRASH] setting focus on inner frame a switching stylesheets causes crash [@ nsBlockFrame::ReflowBlockFrame];critical
[FIX]Printing Page Range with IFrame on 1st page goes into infinite loop;critical
Moving caret in TEXTAREA to start of line can cause page to scroll horizontally;critical
Trunk M11A crash [@ nsImageListener::FrameChanged] [@ nsBox::Redraw] [@ 0x00000000];critical
crash cleaning up scriptable plugin object after unload plugin [@ nsCOMPtr_base::~nsCOMPtr_base][@nsCOMPtr<nsIClassInfo>::~nsCOMPtr<nsIClassInfo>];critical
[FIX]Trunk, M1BR, M11A crashes while printing [@ GDI32.DLL][@ CNMDR3e.DLL];critical
composer crashes when doing table insert->column after;critical
crashes from print preview if you click a form-entry with text in it;critical
crash hitting back or forward button;critical
Mozilla crashes when specific URL is accessed;critical
Mozilla crashes when opening this page;critical
[viewpoint] Mouse scrollbutton crashes windowless plugins;critical
browser crashed on page view - Trunk [@ nsPluginInstancePeerImpl::GetOwner];critical
safe_popen fails under BSD/OS 4.2, BSD/OS 4.3;critical
"Crash ""segment violation"" when using PR_FormatTime";critical
shockwave games causing random crashes while loading;critical
Crash trying to load games page;critical
modal=yes causes crash on dialog launch on Mac;critical
NS_NewLocalFileOutputStream is not working on Mac this case;critical
NECKO: Timer to pump netlib may cause a side effect of slower load;critical
browser crashes while loading shockwave.com;critical
MathML broken in Xlib-toolkit and Xprint;critical
Possible cookie stealing using javascript: URLs;critical
[RR]mozilla crashes on resizing fonts;critical
Remove() in nsLocalFileOSX.cpp loses specification of the file.;critical
"Allow the pref("" network.security.ports.banned.override "") to specify a range.";critical
Mozilla will not start on MacOS 8.6 if filesharing is on;critical
document.load() hangs loading HTML with inline style;critical
Mozilla crashed on  a Tru64 UNIX machine;critical
Linux Flash crashes and causes stack curruption in NPP_New when swLiveconnect=TRUE [Crash loading www.joins.com] [@ 0x00000000 - nsTableCellFrame::Reflow];critical
[FIX]Crashes when closing window after clicking link (@ nsWindowWatcher::OpenWindowJS );critical
Sqare root gives crashes with only Mathematica fonts;critical
menu frame's destroy can lead to access of deleted frames;critical
Crash involving document.open();critical
major regression in reflows/repaints triggered by CSS OM changes;critical
crash in key() code;critical
document order info should move from DOMHelper to Node;critical
crash loading XML with XSL that uses xsl:key and the key function;critical
Map is crash happy. Let's blame TxObject;critical
Program crash on second test. ( repeatable );critical
"repeatable crash using ""select"" attribute in apply-templates";critical
"[MRE] MRE based clients crash when the ""components"" dir not present";critical
Linux build won't load--bad link to libhpi.so;critical
New method to intialize JSS;critical
Moz cores when printing [@ nsRenderingContextGTK::Init];critical
Images bearing links are unclickable and cause extraneous reflows when align attribute is used;critical
N70PR1 M1.0 M11A crash [@ KERNEL32.DLL];critical
Plugin's within frameset documents crash because of stale window handles;critical
Assertion failure in reg.c:1538, plugin related?;critical
[viewpoint] 404 file not found errors are passed back to the plugin incorrectly;critical
Real Jukebox Plugin destroys plugin finder service (default plugin) on branch;critical
Shockwave/Flash pages cause crash under Solaris [x-server/bit-depth];critical
Buffer overflow in plugin Post URL's (plus Fix);critical
browser crashes clicking on default plugin while downloading plugin;critical
Fails to start if IBM Java2 plugin installed;critical
NPP_UrlNotify called with status 0 on (file not found) error;critical
Yahoo's media detection pages cause Mozilla to freeze;critical
Flash-enabled page causes crash;critical
"Browser crash [@ AttributeValueTemplate::evaluate] on styling XML with XSLT that contains <item attribute=""{$a}"" />";critical
"Mozilla gives lots of ""unaligned access"" errors during startup";critical
Trunk crash using XBL  popup test  [@  nsLineLayout::RelativePositionFrames];critical
[FIX]Crash clicking in an empty select list [@ nsListControlFrame::PaintFocus ];critical
CPU goes up to 100% when this page loads;critical
crash with -moz-opacity;critical
crash when running w3 dom testsuite;critical
GetResponseXML returns NS_OK on failure (crash);critical
[PP]ftp is broken = crash;critical
